Id Sankce,ID kontroly,Vyse pokuty,Zakon
78329,301403260702801,2000,zak. 634/1992
78330,241403280405603,2000,zak. 22/1997
78331,401403280556402,1000,zak. 634/1992
78332,251403260330101,1000,zak. 64/1986
78335,301403279808901,1000,zak. 634/1992
78336,271403240005102,500,zak. 64/1986
78337,101301149909501,50000,zak. 22/1997
78338,101306069154501,150000,zak. 22/1997
78339,241403280405902,1000,zak. 102/2001
78339,241403280405902,1000,zak. 634/1992
78340,241403240405402,1500,zak. 634/1992
78341,301403270702801,1000,zak. 634/1992
78342,241403250405401,500,zak. 634/1992
78343,241403170405901,1000,zak. 64/1986
78344,211403260150702,500,zak. 64/1986
78345,241402170403801,1500,Nař. 1007/2011
78346,301403289808901,1000,zak. 634/1992
78347,101305230911901,30000,zak. 634/1992
78349,301403280037701,3000,zak. 634/1992
78350,251403270033301,1000,zak. 64/1986
78351,401403170011001,2000,zak. 634/1992
78352,251403280330101,500,zak. 64/1986
78353,101403289253101,5000,zak. 22/1997
78354,101312020028901,10000,zak. 634/1992
78355,301401290700401,2000,zak. 22/1997
78356,301402279808901,4000,zak. 634/1992
78357,301401090022001,5000,zak. 22/1997
78358,301403200800101,1000,zak. 64/1986
78359,241307090401101,5000,zak. 634/1992
78360,271403280305001,1000,zak. 634/1992
78361,301402170012801,3500,zak. 634/1992
78362,221403250025001,500,zak. 64/1986
78363,101307250031301,15000,zak. 634/1992
78364,271403270506701,2000,zak. 634/1992
78365,271403240506701,1000,zak. 22/1997
78366,301404019808901,1000,zak. 634/1992
78367,221404010253802,500,zak. 64/1986
78368,301403030702101,6000,zak. 634/1992
78369,401403180550301,1000,zak. 634/1992
78370,311403040604701,1000,zak. 64/1986
78371,401403140011001,2000,zak. 634/1992
78372,401402130557801,1000,zak. 634/1992
78374,311403190024701,1000,zak. 64/1986
78376,311403200030301,1000,zak. 64/1986
78377,101307020902001,10000,zak. 634/1992
78378,401403270558101,1000,zak. 634/1992
78379,101305069021301,30000,zak. 22/1997
78380,101308050031301,20000,zak. 634/1992
78383,401403280558101,1000,zak. 64/1986
78384,311403180030301,1000,zak. 64/1986
78385,101304039605601,12000,zak. 22/1997
78386,101305039909501,150000,zak. 22/1997
78387,211402030009901,8000,Nař. 1007/2011
78387,211402030009901,8000,zak. 634/1992
78389,211402180154201,7000,zak. 634/1992
78390,211401290034701,10000,zak. 22/1997
78391,101403200905701,1000,zak. 634/1992
78392,211401130009902,5000,zak. 634/1992
78393,211402210033401,3000,zak. 634/1992
78394,211401220009901,5000,zak. 634/1992
78396,101305159907701,15000,zak. 22/1997
78397,301404010702101,1000,zak. 634/1992
78398,101404010912701,1000,zak. 634/1992
78399,221404010251102,500,zak. 64/1986
78400,241404010400901,1000,zak. 22/1997
78401,311403280604701,1000,zak. 634/1992
78402,241404010402801,1000,zak. 634/1992
78403,311403270600201,1000,zak. 64/1986
78404,401403140557603,1000,zak. 634/1992
78405,311403210604501,1000,zak. 64/1986
78406,101311189909501,2000,zak. 64/1986
78407,311403180014601,1000,zak. 64/1986
78408,101307240907101,10000,zak. 634/1992
78409,251310240007601,30000,zak. 634/1992
78410,311403190036901,1000,zak. 634/1992
78411,401403180557301,2000,zak. 22/1997
78412,311403180036901,1000,zak. 634/1992
78413,401403260550301,1000,zak. 64/1986
78414,311403280605101,1000,zak. 634/1992
78415,401403260803703,1000,zak. 634/1992
78416,221312020025001,15000,zak. 311/2006
78418,301404020700401,1000,zak. 634/1992
78419,401403210803701,1000,zak. 634/1992
78420,401403200557801,1000,zak. 634/1992
78421,311403060604101,1000,zak. 634/1992
78422,311403170605101,1000,zak. 634/1992
78423,401403190556602,1000,zak. 634/1992
78424,401402130803701,2000,zak. 634/1992
78425,401403140803703,1000,zak. 634/1992
78426,311403070605101,1000,zak. 634/1992
78427,311403180605101,1000,zak. 634/1992
78428,311403190605101,1000,zak. 634/1992
78429,221404020250201,500,zak. 64/1986
78430,301312300006401,2000,zak. 634/1992
78431,301402270703801,40000,zak. 145/2010
78432,271311220016801,5000,zak. 634/1992
78433,271311190024101,8000,zak. 634/1992
78435,271401140024101,15000,zak. 634/1992
78437,271401150024101,1500,zak. 634/1992
78438,271401150016801,4000,zak. 634/1992
78439,271311220024101,4000,zak. 634/1992
78440,271402100016303,1000,zak. 634/1992
78441,271402110504901,2000,zak. 22/1997
78442,271312090024101,4000,zak. 634/1992
78443,271402100016301,2000,zak. 634/1992
78444,271402040501801,4000,zak. 634/1992
78445,271311270024101,6000,zak. 634/1992
78445,271311270024101,6000,zak. 64/1986
78446,271401130024101,2000,zak. 634/1992
78447,271401160504901,3000,zak. 22/1997
78448,271312090016801,2500,zak. 634/1992
78449,101403280905701,2000,zak. 634/1992
78450,271311130016801,5000,zak. 64/1986
78451,311403140605101,1000,zak. 634/1992
78452,251402280024301,1000,zak. 255/2012
78453,251402200054701,80000,zak. 634/1992
78455,251309160054702,5000,zak. 634/1992
78456,311403050605101,1000,zak. 634/1992
78457,251402240024304,2000,zak. 634/1992
78458,251402240024302,1000,zak. 64/1986
78459,271402040309601,6000,zak. 634/1992
78460,221305130250501,4000,zak. 64/1986
78461,271401300024101,2000,zak. 145/2010
78462,271310250309701,2000,zak. 22/1997
78462,271310250309701,2000,zak. 634/1992
78463,271403210308701,1000,zak. 64/1986
78464,271211200305202,10000,zak. 145/2010
78465,271401300309601,6000,zak. 634/1992
78468,311403250604301,1000,zak. 634/1992
78469,101308040031301,5000,zak. 634/1992
78470,101308020014901,4000,zak. 634/1992
78471,271403270308701,1000,zak. 634/1992
78472,311403250030301,1000,zak. 64/1986
78473,101307260912701,15000,zak. 634/1992
78474,241403250405901,4000,zak. 634/1992
78475,241404010405901,1000,zak. 634/1992
78476,301404030704101,1000,zak. 634/1992
78477,101403250011301,2000,zak. 634/1992
78478,101305239907701,30000,zak. 64/1986
78479,101306240052802,5000,Nař. 1007/2011
78480,221404030253402,1000,zak. 634/1992
78481,101307290028901,10000,zak. 634/1992
78484,311403250024701,1000,zak. 64/1986
78485,101307169021301,15000,zak. 634/1992
78486,211404010153401,1000,zak. 634/1992
78487,301403069808901,2000,zak. 634/1992
78488,311402030604101,1000,zak. 634/1992
78489,241310019405702,10000,zak. 634/1992
78490,211404010009901,1000,zak. 634/1992
78491,221404030023902,1000,zak. 634/1992
78492,241404030400901,1000,zak. 22/1997
78492,241404030400901,1000,zak. 634/1992
78493,301404030700402,1000,zak. 634/1992
78494,301404030702101,1500,zak. 634/1992
78495,241404010027901,1000,zak. 634/1992
78496,401404030004501,2000,zak. 22/1997
78497,241404020027902,1000,zak. 634/1992
78498,241404020027903,1000,zak. 634/1992
78499,241404030027902,500,zak. 64/1986
78500,251404030007602,1000,zak. 64/1986
78501,271404030505501,1000,zak. 64/1986
78502,271403310501801,3000,zak. 634/1992
78503,301402190800101,3000,zak. 634/1992
78504,271404010005101,1000,zak. 22/1997
78505,211312170150701,8000,zak. 634/1992
78506,211402040152001,10000,zak. 634/1992
78507,271404020005101,1000,zak. 22/1997
78508,211402270034702,10000,zak. 22/1997
78509,271404010504901,1000,zak. 22/1997
78510,101308230009401,1000,zak. 634/1992
78511,101307290912704,15000,zak. 634/1992
78512,101307161015201,8000,zak. 634/1992
78513,101307300950502,20000,zak. 634/1992
78514,101307020907601,4000,zak. 634/1992
78515,301402270033001,3000,zak. 634/1992
78516,301403190800101,10000,zak. 255/2012
78517,301403070012801,2000,zak. 634/1992
78518,271404030024101,1000,zak. 634/1992
78519,101403270912702,2000,zak. 634/1992
78520,101306119253101,15000,zak. 22/1997
78521,251404020033302,1000,zak. 634/1992
78522,251404020033301,3000,zak. 634/1992
78523,251404030033301,1000,zak. 64/1986
78524,241404040400902,4000,zak. 22/1997
78524,241404040400902,4000,zak. 634/1992
78525,301404040702101,1000,zak. 634/1992
78526,211404040034701,1000,zak. 634/1992
78527,211404030034701,1000,zak. 634/1992
78528,241403270027901,1000,zak. 634/1992
78528,241403270027901,1000,zak. 64/1986
78529,241403230027903,3000,zak. 634/1992
78530,211404030154201,1000,zak. 634/1992
78531,211404040154201,1000,zak. 634/1992
78532,241403270027902,1000,zak. 634/1992
78532,241403270027902,1000,zak. 64/1986
78533,211404020154201,1000,zak. 64/1986
78534,211404040030401,2000,zak. 634/1992
78535,211404040030401,1000,zak. 64/1986
78536,211404030030401,1000,zak. 634/1992
78537,211404040153501,5000,zak. 634/1992
78538,211404010104101,2000,zak. 634/1992
78539,211404010153501,1000,zak. 634/1992
78540,241404040028001,2000,zak. 634/1992
78541,101401290910903,2000,zak. 634/1992
78542,401404030013002,1000,zak. 64/1986
78543,221404020023802,5000,zak. 634/1992
78544,211404040153401,1000,zak. 634/1992
78545,211404020103501,1000,zak. 634/1992
78546,211403260103501,1000,Nař. 1007/2011
78547,241404030405301,1000,zak. 634/1992
78548,211404040306401,1000,zak. 634/1992
78549,211404010151201,1000,zak. 634/1992
78550,211404020151201,1000,zak. 634/1992
78551,101404020038001,1000,Nař. 1007/2011
78551,101404020038001,1000,zak. 634/1992
78552,301404040022201,2000,zak. 634/1992
78553,211404010104001,1000,zak. 634/1992
78554,211404020151202,2000,zak. 185/2001
78555,241404010405601,500,zak. 64/1986
78556,241404040402802,1000,zak. 634/1992
78557,241404020405601,500,zak. 634/1992
78558,101307300912701,5000,zak. 634/1992
78559,211404070019901,2000,zak. 634/1992
78560,241310110405301,5000,zak. 634/1992
78561,401404030557602,2000,zak. 22/1997
78562,241310180405302,3000,zak. 634/1992
78563,241310160405302,20000,zak. 634/1992
78564,241309200401401,2000,zak. 22/1997
78565,401404010557603,1000,zak. 634/1992
78566,211404010019902,500,zak. 64/1986
78567,211404020010301,1000,zak. 634/1992
78568,211404040019901,2000,zak. 634/1992
78569,211404040019902,500,zak. 64/1986
78570,211403250010301,1000,zak. 634/1992
78571,211404030019902,2000,zak. 634/1992
78572,211404030104401,1000,zak. 64/1986
78573,401404030034802,1000,zak. 22/1997
78574,241404040405401,1000,zak. 634/1992
78575,241404010405401,1000,zak. 634/1992
78576,241404030405401,500,zak. 634/1992
78577,101404020912703,500,zak. 634/1992
78578,401404040034801,1000,Nař. 1007/2011
78579,101307300955501,20000,zak. 634/1992
78580,241309060401401,50000,zak. 255/2012
78581,101307170023002,10000,zak. 634/1992
78582,101307120028902,10000,zak. 634/1992
78583,101307120952802,1500,zak. 634/1992
78584,101404030912701,2000,zak. 634/1992
78585,241401270401401,50000,zak. 255/2012
78586,401404030558101,1000,zak. 634/1992
78587,301404030808101,1000,zak. 634/1992
78588,241404040406001,1000,zak. 634/1992
78589,251404070054701,1000,zak. 634/1992
78590,271404070309602,1000,zak. 634/1992
78591,241404070400901,1000,zak. 634/1992
78592,241404070400902,1000,zak. 64/1986
78593,241404070400902,1000,zak. 634/1992
78594,301402280022001,3000,zak. 634/1992
78595,301404010704101,1000,zak. 634/1992
78596,301404040704101,1000,zak. 634/1992
78597,401404030557901,1000,zak. 634/1992
78598,101210109154601,60000,zak. 22/1997
78599,301404030807101,1000,zak. 634/1992
78600,301404010703201,1000,zak. 634/1992
78601,301404030703201,1000,zak. 634/1992
78602,301404040703201,3000,zak. 634/1992
78603,301404039808901,3000,zak. 634/1992
78604,301404010703801,1000,zak. 634/1992
78605,301404010702801,1000,zak. 634/1992
78606,301404020702801,1000,zak. 64/1986
78607,301404030702801,1000,zak. 634/1992
78608,401404080013001,1000,zak. 22/1997
78609,301404040702801,1000,zak. 64/1986
78610,301404010037701,1000,zak. 634/1992
78611,241404080400901,1000,zak. 22/1997
78612,271404080309601,1500,zak. 634/1992
78613,221404080250201,1000,zak. 634/1992
78614,221404080250202,2000,zak. 634/1992
78615,241404070027901,1000,zak. 634/1992
78616,221404080251102,2000,zak. 634/1992
78617,241404080027901,2000,zak. 634/1992
78618,221404080251101,1000,zak. 634/1992
78619,211404080153501,1000,zak. 634/1992
78620,211404080104101,1000,zak. 634/1992
78621,101308079904801,20000,zak. 22/1997
78622,101308070017101,20000,zak. 22/1997
78623,301402210022201,5000,zak. 634/1992
78625,401404030556401,1000,zak. 634/1992
78626,301401080032003,10000,zak. 634/1992
78627,301402240703601,10000,zak. 634/1992
78629,101307100052801,15000,zak. 634/1992
78630,101307179021301,12000,zak. 634/1992
78631,101308120031301,50000,zak. 634/1992
78632,101308130009501,10000,zak. 634/1992
78633,101307170023001,15000,Nař. 1007/2011
78633,101307170023001,15000,zak. 634/1992
78634,221404080251801,1000,zak. 634/1992
78635,101307160910901,15000,zak. 634/1992
78636,401404010558402,1000,zak. 64/1986
78637,101307110907601,2000,zak. 634/1992
78638,101308280152802,3000,zak. 634/1992
78639,101308150912701,10000,zak. 634/1992
78640,241302270405301,5000,zak. 634/1992
78641,221404080250501,2000,zak. 634/1992
78642,101404080038001,1000,zak. 634/1992
78643,101308300009401,6000,zak. 634/1992
78644,221404090250201,3000,zak. 634/1992
78645,221404090251801,1000,zak. 634/1992
78646,241404030403801,1000,zak. 634/1992
78647,241404080403801,1000,zak. 634/1992
78648,241404070403801,1000,zak. 634/1992
78649,101308060009401,30000,zak. 634/1992
78650,271404090016301,2500,Nař. 1007/2011
78650,271404090016301,2500,zak. 634/1992
78651,251404090033301,2000,zak. 634/1992
78652,211404090027301,2000,zak. 634/1992
78653,251404080033301,1000,zak. 64/1986
78654,241404090400901,1000,zak. 22/1997
78655,211404090153501,1000,zak. 634/1992
78656,211404090104101,1000,zak. 634/1992
78657,211404090104102,1000,zak. 64/1986
78658,271404080305001,1000,zak. 634/1992
78659,211404080033401,1000,zak. 64/1986
78660,271404100005101,5000,zak. 634/1992
78661,101404010027201,1000,zak. 634/1992
78662,211401090150701,500,zak. 64/1986
78663,311404020014601,1000,zak. 64/1986
78664,241404100400901,2000,zak. 22/1997
78664,241404100400901,2000,zak. 634/1992
78665,221404100250201,2000,zak. 634/1992
78666,221404100250501,1000,zak. 634/1992
78667,301404090702101,1000,zak. 634/1992
78668,301404100702101,1500,zak. 634/1992
78669,241404100027901,2000,zak. 634/1992
78670,241404100027902,4000,zak. 634/1992
78671,211404100154201,1000,zak. 634/1992
78672,101403250912701,2000,zak. 634/1992
78673,101404090912701,5000,zak. 634/1992
78674,221404100251801,1000,zak. 634/1992
78675,211404100153501,1000,zak. 634/1992
78676,211404100104101,1000,zak. 634/1992
78677,211404090103501,500,zak. 64/1986
78678,401401140004503,20000,zak. 255/2012
78679,401401140004503,300000,zak. 311/2006
78680,211402250105901,5000,zak. 634/1992
78681,221404100253401,2000,zak. 634/1992
78682,211401280009901,5000,zak. 634/1992
78683,211402050153102,350000,zak. 311/2006
78684,211401080153103,50000,zak. 311/2006
78685,251404030024201,1000,zak. 634/1992
78686,221404080016902,3000,zak. 634/1992
78687,221404100029901,5000,zak. 634/1992
78688,221404100253402,2000,zak. 634/1992
78689,251404070024201,1000,zak. 634/1992
78690,251404030330101,1500,zak. 634/1992
78691,251404080015201,1000,zak. 634/1992
78692,221404100016901,2000,zak. 634/1992
78693,101308210009401,6000,zak. 634/1992
78694,101308140031303,2000,zak. 634/1992
78695,301403030703801,8000,zak. 145/2010
78696,251404080015202,1000,zak. 634/1992
78697,301403070703801,10000,zak. 145/2010
78698,301403120703201,1000,zak. 634/1992
78699,251404040330101,1000,zak. 64/1986
78700,301403060702801,2000,zak. 634/1992
78701,101308190912701,20000,zak. 634/1992
78702,101308230052802,6000,zak. 634/1992
78703,101308310032502,1500,zak. 634/1992
78704,271403210506201,1000,zak. 634/1992
78705,251404070330101,1000,zak. 634/1992
78707,101307160955501,35000,zak. 634/1992
78712,101310010907102,8000,Nař. 1007/2011
78712,101310010907102,8000,zak. 634/1992
78714,101308290958203,2000,zak. 634/1992
78715,101307179204701,30000,zak. 22/1997
78716,101307259204701,20000,zak. 22/1997
78718,251404090330101,1000,zak. 634/1992
78719,251404100330101,500,zak. 64/1986
78721,221404040034501,1000,zak. 64/1986
78722,221404110020701,1000,zak. 634/1992
78723,251404080054702,1000,zak. 634/1992
78724,251404030302801,1000,zak. 634/1992
78725,251404100054701,1000,zak. 64/1986
78726,221404050020701,5000,zak. 634/1992
78727,241404110400901,2000,zak. 22/1997
78727,241404110400901,2000,zak. 634/1992
78728,211404090154201,1000,zak. 634/1992
78729,211404090154201,1000,zak. 64/1986
78730,301404110035101,1000,zak. 64/1986
78731,211404110104102,1000,zak. 634/1992
78732,211404110153502,1000,zak. 634/1992
78733,211404110104101,1000,zak. 634/1992
78734,211404110153501,1000,zak. 634/1992
78735,401404120013001,1000,zak. 22/1997
78736,211404090019901,1000,zak. 634/1992
78737,211404100105301,1000,zak. 64/1986
78738,211404100105302,3000,zak. 634/1992
78739,211404080153401,1000,zak. 634/1992
78740,101404080912701,2000,zak. 634/1992
78741,241404100403801,1000,zak. 634/1992
78742,211404090104001,1000,zak. 634/1992
78743,211404080018401,1000,zak. 634/1992
78744,211404110010301,1000,zak. 634/1992
78745,251311280028302,3000,zak. 64/1986
78746,101404110912701,2000,zak. 634/1992
78747,211404080104901,1000,zak. 634/1992
78748,101404110911201,1000,Nař. 1007/2011
78748,101404110911201,1000,zak. 634/1992
78749,401404120556401,1000,zak. 634/1992
78750,211404110151201,1000,zak. 634/1992
78751,101404090152801,1000,zak. 634/1992
78752,211404090104901,1000,zak. 634/1992
78753,241404010401101,1000,zak. 634/1992
78754,101308280912102,5000,zak. 634/1992
78755,101308220009402,4000,zak. 634/1992
78756,301311190022001,2000,zak. 634/1992
78757,101308210009502,12000,zak. 634/1992
78758,101404100011301,2000,zak. 634/1992
78759,101308290009402,8000,zak. 634/1992
78760,301401080006401,20000,zak. 634/1992
78761,301403050012801,5000,zak. 634/1992
78762,301403190022001,3000,zak. 634/1992
78763,301401220700401,2500,zak. 634/1992
78764,401312030557601,5000,zak. 477/2001
78765,401312030557601,2000,zak. 634/1992
78766,401309190557902,5000,zak. 22/1997
78767,211404090151201,2000,zak. 634/1992
78768,211404090009901,1500,zak. 634/1992
78769,101307110904701,5000,zak. 634/1992
78770,271404100504901,1000,zak. 22/1997
78771,211404090104401,1000,zak. 64/1986
78772,211404100009901,1000,zak. 634/1992
78773,241404110402802,1000,zak. 64/1986
78774,301404140700401,1000,zak. 64/1986
78775,311404040604501,1000,zak. 64/1986
78776,401404100557603,1000,zak. 64/1986
78777,211404110009901,1000,zak. 64/1986
78778,101404110152801,2000,zak. 634/1992
78779,401404120556402,1000,zak. 634/1992
78780,211404080104402,1000,zak. 634/1992
78781,401404100034801,1000,zak. 64/1986
78782,401404120556403,1500,zak. 634/1992
78783,241404090406001,1000,zak. 634/1992
78784,101404100011302,2000,zak. 634/1992
78785,211404080009901,1000,zak. 634/1992
78786,101404110014901,1000,zak. 634/1992
78787,311404010030301,1000,zak. 634/1992
78788,101404110958201,3000,zak. 634/1992
78789,311404080030301,1000,zak. 634/1992
78790,401306190557801,1000,zak. 634/1992
78791,241404100406001,1000,zak. 22/1997
78792,241404100402801,1000,zak. 64/1986
78793,101404110011301,2000,zak. 634/1992
78794,401308270557902,10000,zak. 22/1997
78795,401404090803701,1000,zak. 634/1992
78796,311404080604301,1000,zak. 634/1992
78797,221404140016901,1000,zak. 634/1992
78798,241404110405402,500,zak. 64/1986
78799,241404090405401,500,zak. 634/1992
78800,401404110034802,1000,zak. 634/1992
78801,241404100405601,1000,zak. 634/1992
78802,241404110405601,500,zak. 64/1986
78803,241404140405601,2000,zak. 634/1992
78804,401404100803701,4000,zak. 634/1992
78805,401404080803701,2500,zak. 634/1992
78806,301404140035101,1000,zak. 64/1986
78807,301404140808101,1000,zak. 634/1992
78808,301404100808101,1000,zak. 634/1992
78809,271404110309501,1000,zak. 634/1992
78810,301404100704101,1000,zak. 634/1992
78811,101310150014901,30000,zak. 255/2012
78812,301404140704101,1000,zak. 634/1992
78813,221401080025002,10000,zak. 311/2006
78814,221401080025002,5000,zak. 634/1992
78815,241404110400601,1000,zak. 64/1986
78816,101308080910902,1000,zak. 634/1992
78818,301403140006401,5000,zak. 634/1992
78819,301402270022001,4000,zak. 634/1992
78820,301403060009601,6000,zak. 634/1992
78821,301403180807101,5000,zak. 634/1992
78822,101308290028901,6000,zak. 634/1992
78823,301402190704101,2000,zak. 634/1992
78824,301403050022201,1000,zak. 634/1992
78825,301403120702101,5000,zak. 634/1992
78826,301403040703201,3000,zak. 22/1997
78827,401401240557801,1000,zak. 634/1992
78828,301401170022001,5000,zak. 22/1997
78829,301404100022001,1000,zak. 64/1986
78830,301404100807101,1000,zak. 634/1992
78831,301404140022001,1000,zak. 634/1992
78832,301404110022001,3000,zak. 634/1992
78833,301404140012801,1000,zak. 634/1992
78834,301404110807101,1000,zak. 634/1992
78835,301404100703201,1000,zak. 634/1992
78836,101308289052702,50000,zak. 634/1992
78839,301404149808901,1000,zak. 634/1992
78840,301404099808901,1000,zak. 634/1992
78841,301404090703601,1000,zak. 634/1992
78842,301404090702801,3000,zak. 634/1992
78843,271404150309501,2000,zak. 634/1992
78844,301404100702801,1000,zak. 634/1992
78846,301404140702801,2000,zak. 634/1992
78847,401404100550302,1000,zak. 634/1992
78848,101403120912701,2000,zak. 634/1992
78849,241404150400901,2000,zak. 22/1997
78849,241404150400901,2000,zak. 634/1992
78851,241404080400601,1000,zak. 634/1992
78852,241404150027901,1000,zak. 634/1992
78853,211404150105301,5000,zak. 634/1992
78854,101404150911202,1000,zak. 634/1992
78855,211404150153501,1000,zak. 634/1992
78856,241404150402802,1000,zak. 634/1992
78857,101308300013403,4000,zak. 634/1992
78858,211403140151201,2000,zak. 634/1992
78859,211401070306401,1000,zak. 634/1992
78860,211401270030401,5000,zak. 634/1992
78861,211403070105901,5000,zak. 634/1992
78862,211403130033401,3000,zak. 634/1992
78863,211403040033403,5000,zak. 634/1992
78864,211402180105901,10000,zak. 634/1992
78865,211402260105901,20000,zak. 145/2010
78866,301404140009001,2000,zak. 634/1992
78867,211404150104901,1000,zak. 634/1992
78868,401308010557901,20000,zak. 634/1992
78869,271404140024601,1000,zak. 634/1992
78870,401311270803701,2000,zak. 634/1992
78871,271404150024601,1000,zak. 634/1992
78872,301404140800101,1000,zak. 634/1992
78873,401312270013004,3000,zak. 22/1997
78874,401402200557301,4000,zak. 102/2001
78876,301403070009001,3000,zak. 22/1997
78878,271402050024601,1000,zak. 634/1992
78879,401310020013001,10000,zak. 22/1997
78880,401401100011001,5000,zak. 634/1992
78881,221404160251302,2000,zak. 634/1992
78882,221404160253401,3000,zak. 634/1992
78883,101308260911903,5000,zak. 634/1992
78884,271404160016301,500,zak. 634/1992
78885,271404160016302,500,zak. 634/1992
78886,101404078955901,2000,zak. 22/1997
78887,271404160309602,1000,zak. 634/1992
78888,241404160027901,1000,zak. 634/1992
78889,301404160701801,1000,zak. 634/1992
78891,101307290950501,10000,zak. 634/1992
78893,251404150024201,2000,zak. 634/1992
78894,241404160402801,1000,zak. 634/1992
78895,271404080505501,1000,zak. 634/1992
78896,251404160054701,500,zak. 64/1986
78897,301403120012801,3500,zak. 634/1992
78900,251404160054702,500,zak. 64/1986
78901,301404140037701,1000,zak. 634/1992
78902,271404110018501,1000,zak. 634/1992
78903,101402110912701,3000,zak. 102/2001
78904,311402170604101,5000,zak. 634/1992
78905,311402270602001,5000,zak. 634/1992
78906,311402130014601,2000,zak. 634/1992
78907,101308280912103,4000,zak. 634/1992
78908,101308290904703,6000,zak. 634/1992
78909,101307250009401,5000,zak. 634/1992
78910,301402240808101,125000,zak. 311/2006
78911,301402190022201,60000,zak. 311/2006
78912,211402120153401,2000,zak. 634/1992
78913,211402140105901,15000,zak. 634/1992
78914,211402110019901,25000,zak. 634/1992
78915,211403210019901,6000,zak. 634/1992
78916,211309040105901,10000,zak. 145/2010
78917,211403270009901,3000,zak. 634/1992
78918,101403318701101,1000,zak. 22/1997
78919,311402140604101,3000,zak. 22/1997
78920,311402070014601,1000,zak. 634/1992
78921,301401220036101,7000,zak. 634/1992
78922,221404170253401,1000,zak. 634/1992
78923,311402120601801,1000,zak. 634/1992
78924,311402190601801,1000,zak. 634/1992
78925,251404160021702,500,zak. 64/1986
78926,101404179154501,5000,zak. 22/1997
78927,401404030011001,1000,zak. 634/1992
78928,401404010011003,1000,zak. 634/1992
78929,401403070011001,2000,zak. 634/1992
78930,221404170205702,1000,zak. 634/1992
78931,101307039605601,30000,zak. 102/2001
78932,311310230605801,1000,zak. 22/1997
78934,311402190604301,5000,zak. 102/2001
78935,311403070602001,2000,zak. 64/1986
78936,311402110600201,5000,zak. 634/1992
78937,311402140024701,2000,zak. 634/1992
78938,101403270011301,2000,zak. 634/1992
78939,271404170016301,1500,Nař. 1007/2011
78939,271404170016301,1500,zak. 634/1992
78940,251404150033302,1000,zak. 634/1992
78941,221404170251801,1000,zak. 634/1992
78942,101308310013404,3000,zak. 634/1992
78943,101404160011301,2000,zak. 634/1992
78944,241404150403801,2000,zak. 634/1992
78944,241404150403801,2000,zak. 64/1986
78945,101308080031301,10000,zak. 634/1992
78946,221404160203702,1000,zak. 634/1992
78947,221404160203701,1000,zak. 634/1992
78948,301404180014301,1000,zak. 634/1992
78949,271404160006301,2000,zak. 634/1992
78949,271404160006301,2000,zak. 64/1986
78950,251306130021701,20000,zak. 634/1992
78951,251404160024301,1000,zak. 634/1992
78952,251404150024301,1000,zak. 634/1992
78953,101307039605601,25000,zak. 22/1997
78954,251404170054702,500,zak. 64/1986
78955,241404160403801,2000,zak. 634/1992
78955,241404160403801,2000,zak. 64/1986
78956,241404180400901,1000,zak. 22/1997
78957,241403259405701,1000,zak. 634/1992
78958,101404170011302,5000,zak. 634/1992
78959,101404188704501,1000,zak. 22/1997
78960,211404170153501,1000,zak. 634/1992
78961,221404190250201,1000,zak. 634/1992
78962,211404160153501,1000,zak. 634/1992
78963,211404160104101,1000,zak. 634/1992
78964,211404160104102,1000,zak. 634/1992
78965,221404190250202,1000,zak. 634/1992
78966,241404190400902,1000,zak. 22/1997
78967,271404180309601,1000,zak. 634/1992
78968,211404190153501,1000,zak. 634/1992
78969,211404190153502,1000,zak. 634/1992
78970,211404190153503,1000,zak. 634/1992
78971,211404190104101,1000,zak. 634/1992
78972,211404190104102,1000,zak. 634/1992
78973,211404190104103,1000,zak. 634/1992
78974,401404180803701,1000,zak. 634/1992
78975,211404160034701,1000,zak. 634/1992
78976,211404170034701,2000,zak. 634/1992
78977,211404170154201,1000,zak. 634/1992
78978,241404190027903,1000,zak. 64/1986
78979,221404190251102,4000,zak. 634/1992
78980,221404190020902,1000,Nař. 1007/2011
78981,211404180105301,1000,zak. 634/1992
78982,211404180104901,1000,zak. 64/1986
78983,211404180154201,1000,zak. 634/1992
78984,211404150103501,1000,zak. 634/1992
78985,271402280506701,1500,zak. 634/1992
78986,221404190253801,2500,zak. 634/1992
78987,211404170103501,1000,zak. 634/1992
78988,101308280910901,2000,zak. 634/1992
78989,211404190103501,1000,zak. 634/1992
78990,101308290910902,3000,zak. 634/1992
78991,101308010028901,15000,zak. 634/1992
78992,211404190103502,1000,zak. 634/1992
78993,211404150030401,500,zak. 64/1986
78994,211404160153401,1000,zak. 634/1992
78995,301404160704101,2000,zak. 634/1992
78996,211404180030402,1000,zak. 634/1992
78997,211404190104401,1000,zak. 634/1992
78998,301404180704101,1000,zak. 634/1992
78999,211404150019901,1000,zak. 634/1992
79000,211404190104402,1000,zak. 634/1992
79001,211404150019902,2000,zak. 634/1992
79002,211404160150701,1000,zak. 64/1986
79003,241404170405601,1000,zak. 634/1992
79004,301404180704102,1000,zak. 634/1992
79005,211404160306401,1000,zak. 634/1992
79006,101404170912703,2000,zak. 634/1992
79007,211404160019901,500,zak. 64/1986
79008,241404180405601,1000,zak. 22/1997
79009,241404180405602,500,zak. 22/1997
79010,241404180402801,2000,zak. 634/1992
79011,101404160152801,1000,zak. 634/1992
79012,401404180557902,1000,zak. 22/1997
